Province_State,Country_Region,Lat,Long,Date,Confirmed,Deaths,daily_confirmed,daily_deaths,change_confirmed,change_deaths
Guangdong,China,23.3417,113.4244,03/08/20,1352,7,0,0,0.0,0.0
Guangdong,China,23.3417,113.4244,03/09/20,1352,8,0,1,0.0,14.285714285714285
Guangdong,China,23.3417,113.4244,03/10/20,1353,8,1,0,0.07396449704142012,0.0
Guangdong,China,23.3417,113.4244,03/11/20,1356,8,3,0,0.22172949002217296,0.0
Guangdong,China,23.3417,113.4244,03/12/20,1356,8,0,0,0.0,0.0
Guangdong,China,23.3417,113.4244,03/13/20,1356,8,0,0,0.0,0.0
Guangdong,China,23.3417,113.4244,03/14/20,1356,8,0,0,0.0,0.0
Guangdong,China,23.3417,113.4244,03/15/20,1360,8,4,0,0.2949852507374631,0.0
Guangdong,China,23.3417,113.4244,03/16/20,1361,8,1,0,0.07352941176470588,0.0
Guangdong,China,23.3417,113.4244,03/17/20,1364,8,3,0,0.2204261572373255,0.0
Guangdong,China,23.3417,113.4244,03/18/20,1370,8,6,0,0.43988269794721413,0.0
Guangdong,China,23.3417,113.4244,03/19/20,1378,8,8,0,0.583941605839416,0.0
Guangdong,China,23.3417,113.4244,03/20/20,1395,8,17,0,1.2336719883889695,0.0
Guangdong,China,23.3417,113.4244,03/21/20,1400,8,5,0,0.35842293906810035,0.0
Guangdong,China,23.3417,113.4244,03/22/20,1413,8,13,0,0.9285714285714286,0.0
Guangdong,China,23.3417,113.4244,03/23/20,1415,8,2,0,0.14154281670205238,0.0
Guangdong,China,23.3417,113.4244,03/24/20,1428,8,13,0,0.9187279151943463,0.0
Guangdong,China,23.3417,113.4244,03/25/20,1433,8,5,0,0.350140056022409,0.0
Guangdong,China,23.3417,113.4244,03/26/20,1448,8,15,0,1.04675505931612,0.0
Guangdong,China,23.3417,113.4244,03/27/20,1456,8,8,0,0.5524861878453038,0.0
Guangdong,China,23.3417,113.4244,03/28/20,1467,8,11,0,0.7554945054945055,0.0
Guangdong,China,23.3417,113.4244,03/29/20,1475,8,8,0,0.5453306066803,0.0
Guangdong,China,23.3417,113.4244,03/30/20,1484,8,9,0,0.6101694915254238,0.0
Guangdong,China,23.3417,113.4244,03/31/20,1494,8,10,0,0.6738544474393532,0.0
Guangdong,China,23.3417,113.4244,04/01/20,1501,8,7,0,0.4685408299866131,0.0
Guangdong,China,23.3417,113.4244,04/02/20,1507,8,6,0,0.39973351099267157,0.0
Guangdong,China,23.3417,113.4244,04/03/20,1514,8,7,0,0.46449900464499,0.0
Guangdong,China,23.3417,113.4244,04/04/20,1516,8,2,0,0.13210039630118892,0.0
Guangdong,China,23.3417,113.4244,04/05/20,1524,8,8,0,0.5277044854881267,0.0
Guangdong,China,23.3417,113.4244,04/06/20,1532,8,8,0,0.5249343832020997,0.0
Guangdong,China,23.3417,113.4244,04/07/20,1533,8,1,0,0.06527415143603134,0.0
Guangdong,China,23.3417,113.4244,04/08/20,1536,8,3,0,0.19569471624266144,0.0
Guangdong,China,23.3417,113.4244,04/09/20,1539,8,3,0,0.1953125,0.0
Guangxi,China,23.8298,108.7881,01/22/20,2,0,NULL,NULL,NULL,NULL
Guangxi,China,23.8298,108.7881,01/23/20,5,0,3,0,150.0,0
Guangxi,China,23.8298,108.7881,01/24/20,23,0,18,0,360.0,0
Guangxi,China,23.8298,108.7881,01/25/20,23,0,0,0,0.0,0
Guangxi,China,23.8298,108.7881,01/26/20,36,0,13,0,56.52173913043478,0
Guangxi,China,23.8298,108.7881,01/27/20,46,0,10,0,27.77777777777778,0
Guangxi,China,23.8298,108.7881,01/28/20,51,0,5,0,10.869565217391305,0
Guangxi,China,23.8298,108.7881,01/29/20,58,0,7,0,13.725490196078432,0
Guangxi,China,23.8298,108.7881,01/30/20,78,0,20,0,34.48275862068966,0
Guangxi,China,23.8298,108.7881,01/31/20,87,0,9,0,11.538461538461538,0
Guangxi,China,23.8298,108.7881,02/01/20,100,0,13,0,14.942528735632186,0
Guangxi,China,23.8298,108.7881,02/02/20,111,0,11,0,11.0,0
Guangxi,China,23.8298,108.7881,02/03/20,127,0,16,0,14.414414414414415,0
Guangxi,China,23.8298,108.7881,02/04/20,139,0,12,0,9.448818897637794,0
Guangxi,China,23.8298,108.7881,02/05/20,150,0,11,0,7.913669064748201,0
Guangxi,China,23.8298,108.7881,02/06/20,168,0,18,0,12.0,0
Guangxi,China,23.8298,108.7881,02/07/20,172,0,4,0,2.380952380952381,0
Guangxi,China,23.8298,108.7881,02/08/20,183,0,11,0,6.395348837209303,0
Guangxi,China,23.8298,108.7881,02/09/20,195,1,12,1,6.557377049180328,0
Guangxi,China,23.8298,108.7881,02/10/20,210,1,15,0,7.6923076923076925,0.0
Guangxi,China,23.8298,108.7881,02/11/20,215,1,5,0,2.380952380952381,0.0
Guangxi,China,23.8298,108.7881,02/12/20,222,1,7,0,3.255813953488372,0.0
Guangxi,China,23.8298,108.7881,02/13/20,222,2,0,1,0.0,100.0
Guangxi,China,23.8298,108.7881,02/14/20,226,2,4,0,1.8018018018018018,0.0
Guangxi,China,23.8298,108.7881,02/15/20,235,2,9,0,3.982300884955752,0.0
Guangxi,China,23.8298,108.7881,02/16/20,237,2,2,0,0.851063829787234,0.0
Guangxi,China,23.8298,108.7881,02/17/20,238,2,1,0,0.42194092827004215,0.0
Guangxi,China,23.8298,108.7881,02/18/20,242,2,4,0,1.680672268907563,0.0
Guangxi,China,23.8298,108.7881,02/19/20,244,2,2,0,0.8264462809917356,0.0
Guangxi,China,23.8298,108.7881,02/20/20,245,2,1,0,0.4098360655737705,0.0
Guangxi,China,23.8298,108.7881,02/21/20,246,2,1,0,0.40816326530612246,0.0
Guangxi,China,23.8298,108.7881,02/22/20,249,2,3,0,1.2195121951219512,0.0
Guangxi,China,23.8298,108.7881,02/23/20,249,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,02/24/20,251,2,2,0,0.8032128514056224,0.0
Guangxi,China,23.8298,108.7881,02/25/20,252,2,1,0,0.398406374501992,0.0
Guangxi,China,23.8298,108.7881,02/26/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,02/27/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,02/28/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,02/29/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/01/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/02/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/03/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/04/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/05/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/06/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/07/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/08/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/09/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/10/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/11/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/12/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/13/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/14/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/15/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/16/20,252,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/17/20,253,2,1,0,0.3968253968253968,0.0
Guangxi,China,23.8298,108.7881,03/18/20,253,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/19/20,253,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/20/20,254,2,1,0,0.3952569169960474,0.0
Guangxi,China,23.8298,108.7881,03/21/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/22/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/23/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/24/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/25/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/26/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/27/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/28/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/29/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/30/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,03/31/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,04/01/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,04/02/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,04/03/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,04/04/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,04/05/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,04/06/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,04/07/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,04/08/20,254,2,0,0,0.0,0.0
Guangxi,China,23.8298,108.7881,04/09/20,254,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,01/22/20,1,0,NULL,NULL,NULL,NULL
Guizhou,China,26.8154,106.8748,01/23/20,3,0,2,0,200.0,0
Guizhou,China,26.8154,106.8748,01/24/20,3,0,0,0,0.0,0
Guizhou,China,26.8154,106.8748,01/25/20,4,0,1,0,33.33333333333333,0
Guizhou,China,26.8154,106.8748,01/26/20,5,0,1,0,25.0,0
Guizhou,China,26.8154,106.8748,01/27/20,7,0,2,0,40.0,0
Guizhou,China,26.8154,106.8748,01/28/20,9,0,2,0,28.57142857142857,0
Guizhou,China,26.8154,106.8748,01/29/20,9,0,0,0,0.0,0
Guizhou,China,26.8154,106.8748,01/30/20,12,0,3,0,33.33333333333333,0
Guizhou,China,26.8154,106.8748,01/31/20,29,0,17,0,141.66666666666669,0
Guizhou,China,26.8154,106.8748,02/01/20,29,0,0,0,0.0,0
Guizhou,China,26.8154,106.8748,02/02/20,38,0,9,0,31.03448275862069,0
Guizhou,China,26.8154,106.8748,02/03/20,46,0,8,0,21.052631578947366,0
Guizhou,China,26.8154,106.8748,02/04/20,58,0,12,0,26.08695652173913,0
Guizhou,China,26.8154,106.8748,02/05/20,64,1,6,1,10.344827586206897,0
Guizhou,China,26.8154,106.8748,02/06/20,71,1,7,0,10.9375,0.0
Guizhou,China,26.8154,106.8748,02/07/20,81,1,10,0,14.084507042253522,0.0
Guizhou,China,26.8154,106.8748,02/08/20,89,1,8,0,9.876543209876543,0.0
Guizhou,China,26.8154,106.8748,02/09/20,99,1,10,0,11.235955056179774,0.0
Guizhou,China,26.8154,106.8748,02/10/20,109,1,10,0,10.1010101010101,0.0
Guizhou,China,26.8154,106.8748,02/11/20,127,1,18,0,16.51376146788991,0.0
Guizhou,China,26.8154,106.8748,02/12/20,133,1,6,0,4.724409448818897,0.0
Guizhou,China,26.8154,106.8748,02/13/20,135,1,2,0,1.5037593984962405,0.0
Guizhou,China,26.8154,106.8748,02/14/20,140,1,5,0,3.7037037037037033,0.0
Guizhou,China,26.8154,106.8748,02/15/20,143,1,3,0,2.142857142857143,0.0
Guizhou,China,26.8154,106.8748,02/16/20,144,1,1,0,0.6993006993006993,0.0
Guizhou,China,26.8154,106.8748,02/17/20,146,1,2,0,1.3888888888888888,0.0
Guizhou,China,26.8154,106.8748,02/18/20,146,2,0,1,0.0,100.0
Guizhou,China,26.8154,106.8748,02/19/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,02/20/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,02/21/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,02/22/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,02/23/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,02/24/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,02/25/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,02/26/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,02/27/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,02/28/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,02/29/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/01/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/02/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/03/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/04/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/05/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/06/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/07/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/08/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/09/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/10/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/11/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/12/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/13/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/14/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/15/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/16/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/17/20,147,2,1,0,0.684931506849315,0.0
Guizhou,China,26.8154,106.8748,03/18/20,146,2,-1,0,-0.6802721088435374,0.0
Guizhou,China,26.8154,106.8748,03/19/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/20/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/21/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/22/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/23/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/24/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/25/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/26/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/27/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/28/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/29/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/30/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,03/31/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,04/01/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,04/02/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,04/03/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,04/04/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,04/05/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,04/06/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,04/07/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,04/08/20,146,2,0,0,0.0,0.0
Guizhou,China,26.8154,106.8748,04/09/20,146,2,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,01/22/20,4,0,NULL,NULL,NULL,NULL
Hainan,China,19.1959,109.7453,01/23/20,5,0,1,0,25.0,0
Hainan,China,19.1959,109.7453,01/24/20,8,0,3,0,60.0,0
Hainan,China,19.1959,109.7453,01/25/20,19,0,11,0,137.5,0
Hainan,China,19.1959,109.7453,01/26/20,22,0,3,0,15.789473684210526,0
Hainan,China,19.1959,109.7453,01/27/20,33,1,11,1,50.0,0
Hainan,China,19.1959,109.7453,01/28/20,40,1,7,0,21.21212121212121,0.0
Hainan,China,19.1959,109.7453,01/29/20,43,1,3,0,7.5,0.0
Hainan,China,19.1959,109.7453,01/30/20,46,1,3,0,6.976744186046512,0.0
Hainan,China,19.1959,109.7453,01/31/20,52,1,6,0,13.043478260869565,0.0
Hainan,China,19.1959,109.7453,02/01/20,62,1,10,0,19.230769230769234,0.0
Hainan,China,19.1959,109.7453,02/02/20,64,1,2,0,3.225806451612903,0.0
Hainan,China,19.1959,109.7453,02/03/20,72,1,8,0,12.5,0.0
Hainan,China,19.1959,109.7453,02/04/20,80,1,8,0,11.11111111111111,0.0
Hainan,China,19.1959,109.7453,02/05/20,99,1,19,0,23.75,0.0
Hainan,China,19.1959,109.7453,02/06/20,106,1,7,0,7.07070707070707,0.0
Hainan,China,19.1959,109.7453,02/07/20,117,2,11,1,10.377358490566039,100.0
Hainan,China,19.1959,109.7453,02/08/20,124,2,7,0,5.982905982905983,0.0
Hainan,China,19.1959,109.7453,02/09/20,131,3,7,1,5.64516129032258,50.0
Hainan,China,19.1959,109.7453,02/10/20,138,3,7,0,5.343511450381679,0.0
Hainan,China,19.1959,109.7453,02/11/20,144,3,6,0,4.3478260869565215,0.0
Hainan,China,19.1959,109.7453,02/12/20,157,4,13,1,9.027777777777777,33.33333333333333
Hainan,China,19.1959,109.7453,02/13/20,157,4,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,02/14/20,159,4,2,0,1.2738853503184715,0.0
Hainan,China,19.1959,109.7453,02/15/20,162,4,3,0,1.8867924528301887,0.0
Hainan,China,19.1959,109.7453,02/16/20,162,4,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,02/17/20,163,4,1,0,0.6172839506172839,0.0
Hainan,China,19.1959,109.7453,02/18/20,163,4,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,02/19/20,168,4,5,0,3.067484662576687,0.0
Hainan,China,19.1959,109.7453,02/20/20,168,4,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,02/21/20,168,4,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,02/22/20,168,4,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,02/23/20,168,5,0,1,0.0,25.0
Hainan,China,19.1959,109.7453,02/24/20,168,5,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,02/25/20,168,5,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,02/26/20,168,5,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,02/27/20,168,5,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,02/28/20,168,5,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,02/29/20,168,5,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/01/20,168,5,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/02/20,168,5,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/03/20,168,5,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/04/20,168,5,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/05/20,168,6,0,1,0.0,20.0
Hainan,China,19.1959,109.7453,03/06/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/07/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/08/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/09/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/10/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/11/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/12/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/13/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/14/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/15/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/16/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/17/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/18/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/19/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/20/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/21/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/22/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/23/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/24/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/25/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/26/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/27/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/28/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/29/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/30/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,03/31/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,04/01/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,04/02/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,04/03/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,04/04/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,04/05/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,04/06/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,04/07/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,04/08/20,168,6,0,0,0.0,0.0
Hainan,China,19.1959,109.7453,04/09/20,168,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,01/22/20,1,0,NULL,NULL,NULL,NULL
Hebei,China,39.549,116.1306,01/23/20,1,1,0,1,0.0,0
Hebei,China,39.549,116.1306,01/24/20,2,1,1,0,100.0,0.0
Hebei,China,39.549,116.1306,01/25/20,8,1,6,0,300.0,0.0
Hebei,China,39.549,116.1306,01/26/20,13,1,5,0,62.5,0.0
Hebei,China,39.549,116.1306,01/27/20,18,1,5,0,38.46153846153847,0.0
Hebei,China,39.549,116.1306,01/28/20,33,1,15,0,83.33333333333334,0.0
Hebei,China,39.549,116.1306,01/29/20,48,1,15,0,45.45454545454545,0.0
Hebei,China,39.549,116.1306,01/30/20,65,1,17,0,35.41666666666667,0.0
Hebei,China,39.549,116.1306,01/31/20,82,1,17,0,26.153846153846157,0.0
Hebei,China,39.549,116.1306,02/01/20,96,1,14,0,17.073170731707318,0.0
Hebei,China,39.549,116.1306,02/02/20,104,1,8,0,8.333333333333332,0.0
Hebei,China,39.549,116.1306,02/03/20,113,1,9,0,8.653846153846153,0.0
Hebei,China,39.549,116.1306,02/04/20,126,1,13,0,11.504424778761061,0.0
Hebei,China,39.549,116.1306,02/05/20,135,1,9,0,7.142857142857142,0.0
Hebei,China,39.549,116.1306,02/06/20,157,1,22,0,16.296296296296298,0.0
Hebei,China,39.549,116.1306,02/07/20,172,1,15,0,9.554140127388536,0.0
Hebei,China,39.549,116.1306,02/08/20,195,1,23,0,13.372093023255813,0.0
Hebei,China,39.549,116.1306,02/09/20,206,2,11,1,5.641025641025641,100.0
Hebei,China,39.549,116.1306,02/10/20,218,2,12,0,5.825242718446602,0.0
Hebei,China,39.549,116.1306,02/11/20,239,2,21,0,9.63302752293578,0.0
Hebei,China,39.549,116.1306,02/12/20,251,2,12,0,5.02092050209205,0.0
Hebei,China,39.549,116.1306,02/13/20,265,3,14,1,5.577689243027888,50.0
Hebei,China,39.549,116.1306,02/14/20,283,3,18,0,6.7924528301886795,0.0
Hebei,China,39.549,116.1306,02/15/20,291,3,8,0,2.8268551236749118,0.0
Hebei,China,39.549,116.1306,02/16/20,300,3,9,0,3.0927835051546393,0.0
Hebei,China,39.549,116.1306,02/17/20,301,3,1,0,0.33333333333333337,0.0
Hebei,China,39.549,116.1306,02/18/20,306,4,5,1,1.6611295681063125,33.33333333333333
Hebei,China,39.549,116.1306,02/19/20,306,4,0,0,0.0,0.0
Hebei,China,39.549,116.1306,02/20/20,307,5,1,1,0.32679738562091504,25.0
Hebei,China,39.549,116.1306,02/21/20,308,5,1,0,0.32573289902280134,0.0
Hebei,China,39.549,116.1306,02/22/20,309,6,1,1,0.3246753246753247,20.0
Hebei,China,39.549,116.1306,02/23/20,311,6,2,0,0.6472491909385114,0.0
Hebei,China,39.549,116.1306,02/24/20,311,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,02/25/20,311,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,02/26/20,312,6,1,0,0.3215434083601286,0.0
Hebei,China,39.549,116.1306,02/27/20,317,6,5,0,1.6025641025641024,0.0
Hebei,China,39.549,116.1306,02/28/20,318,6,1,0,0.31545741324921134,0.0
Hebei,China,39.549,116.1306,02/29/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/01/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/02/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/03/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/04/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/05/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/06/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/07/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/08/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/09/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/10/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/11/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/12/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/13/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/14/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/15/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/16/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/17/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/18/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/19/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/20/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/21/20,318,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/22/20,319,6,1,0,0.3144654088050315,0.0
Hebei,China,39.549,116.1306,03/23/20,319,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/24/20,319,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/25/20,319,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/26/20,319,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/27/20,319,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/28/20,319,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/29/20,319,6,0,0,0.0,0.0
Hebei,China,39.549,116.1306,03/30/20,321,6,2,0,0.6269592476489028,0.0
Hebei,China,39.549,116.1306,03/31/20,321,6,0,0,0.0,0.0
